licitacao_contrato,id,data,catmat_id,quantidade,unidade,valor_unitario,valor_total,municipio_uasg,municipio_fornecedor,distancia_uasg_fornecedor,anomalia
0,826296,2022-01-05,464418,140, ,2.69,376.6,98558,13854,393.556,0
0,833996,2022-01-19,464418,460, ,4.0,1840.0,52558,0,0.0,0
0,834115,2022-01-05,464418,459, ,3.05,1399.95,62294,0,0.0,0
0,834283,2022-01-19,464418,460, ,4.0,1840.0,52558,0,0.0,0
0,834289,2022-01-19,464418,80, ,4.0,320.0,52558,0,0.0,0
0,841240,2022-01-03,464418,200, ,2.9,580.0,5614,0,0.0,0
0,846513,2022-02-02,464418,1200, ,2.01,2412.0,40894,0,0.0,0
0,847446,2022-01-18,464418,2000, ,3.06,6120.0,17655,0,0.0,0
0,849585,2022-02-01,464418,1920, ,1.41,2707.2,17612,18856,71.9736,0
0,855576,2022-01-26,464418,450, ,2.33,1048.5,17612,0,0.0,0
0,856936,2022-02-15,464418,300, ,3.43,1029.0,54038,54038,0.0,0
0,858853,2022-02-18,464418,2373, ,2.17,5149.41,23272,23272,0.0,0
0,861321,2022-02-23,464418,400, ,2.16,864.0,36617,0,0.0,0
0,862199,2022-02-22,464418,8000, ,2.0,16000.0,90476,90670,177.54,0
0,862773,2022-02-15,464418,750, ,1.8,1350.0,52493,47333,117.504,0
0,863625,2022-02-08,464418,5000, ,2.4,12000.0,46477,58475,377.834,0
0,863646,2022-03-02,464418,480, ,1.64,787.2,20516,21750,12.272,0
0,868267,2022-02-18,464418,150, ,2.0,300.0,4278,4472,66.0688,0
0,871456,2022-03-01,464418,18580, ,1.84,34187.2,53856,43710,231.91,0
0,876376,2022-03-21,464418,6300, ,2.69,16947.0,88510,88650,47.7038,0
0,876516,2022-01-19,464418,2500, ,3.3,8250.0,14478,13854,11.5267,0
0,877842,2022-03-08,464418,360, ,3.42,1231.2,2356,2356,0.0,0
0,884349,2022-03-24,464418,240, ,1.8,432.0,32336,31054,18.5639,0
0,886691,2022-03-24,464418,400, ,1.4,560.0,47333,47333,0.0,0
0,886902,2022-04-07,464418,270, ,3.3,891.0,13854,13854,0.0,0
0,887420,2022-04-06,464418,1200, ,3.85,4620.0,87912,87912,0.0,0
0,887927,2022-03-24,464418,240, ,1.8,432.0,32336,31054,18.5639,0
0,888546,2022-03-24,464418,240, ,1.8,432.0,32336,31054,18.5639,0
0,888566,2022-04-05,464418,12000, ,1.45,17400.0,58831,63690,54.4187,0
0,889436,2022-04-11,464418,3200, ,2.99,9568.0,62090,62090,0.0,0
0,889476,2022-04-07,464418,270, ,3.3,891.0,13854,13854,0.0,0
0,889920,2022-04-01,464418,750, ,1.1,825.0,2550,2550,0.0,0
0,890539,2022-01-27,464418,200, ,2.83,566.0,11533,12190,268.497,0
0,892076,2022-04-18,464418,580, ,2.33,1351.4,17612,0,0.0,0
0,896724,2022-04-18,464418,640, ,3.26,2086.4,52493,47333,117.504,0
0,897921,2022-04-18,464418,640, ,3.26,2086.4,52493,47333,117.504,0
0,899020,2022-04-20,464418,960, ,1.8,1728.0,32336,31054,18.5639,0
0,902439,2022-04-26,464418,800, ,3.05,2440.0,50490,41238,331.56,0
0,902599,2022-05-10,464418,19, ,4.49,85.31,47333,47333,0.0,0
0,902691,2022-05-10,464418,300, ,4.49,1347.0,47333,47333,0.0,0
0,903034,2022-05-05,464418,800, ,4.49,3592.0,47333,47333,0.0,0
0,903211,2022-05-06,464418,200, ,4.49,898.0,47333,47333,0.0,0
0,903312,2022-05-06,464418,25, ,4.49,112.25,47333,47333,0.0,0
0,904651,2022-04-27,464418,2800, ,1.99,5572.0,20036,16977,8.6006,0
0,904729,2022-05-10,464418,84, ,3.49,293.16,3018,3018,0.0,0
0,907837,2022-05-10,464418,3300, ,2.25,7425.0,60011,60011,0.0,0
0,909135,2022-05-10,464418,11000, ,2.58,28380.0,17612,17612,0.0,0
0,909718,2022-05-13,464418,5000, ,2.53,12650.0,57053,0,0.0,0
0,910446,2022-05-18,464418,900, ,4.49,4041.0,47333,47333,0.0,0
0,911370,2022-05-19,464418,1000, ,4.49,4490.0,47333,47333,0.0,0
0,911583,2022-05-18,464418,5000, ,4.0,20000.0,46477,46477,0.0,0
0,912321,2022-05-09,464418,630, ,2.33,1467.9,18376,17418,7.58827,0
0,912750,2022-05-06,464418,500, ,4.49,2245.0,47333,47333,0.0,0
0,913625,2022-03-14,464418,4800, ,3.0,14400.0,93610,95958,30.7342,0
0,921605,2022-06-01,464418,820, ,3.3,2706.0,13854,13854,0.0,0
0,922939,2022-05-31,464418,2400, ,3.32,7968.0,90417,91316,95.2834,0
0,923392,2022-05-30,464418,6930, ,3.38,23423.4,81051,81833,176.766,0
0,926717,2022-05-31,464418,122060, ,2.25,274635.0,97012,93734,174.558,0
0,929192,2022-05-26,464418,3500, ,3.66,12810.0,89877,0,0.0,0
0,929635,2022-06-13,464418,1375, ,3.5,4812.5,48658,48658,0.0,0
0,931036,2022-06-15,464418,6200, ,1.9,11780.0,35335,35335,0.0,0
0,931878,2022-06-06,464418,19531, ,2.4,46874.4,90514,90514,0.0,0
0,931908,2022-06-06,464418,7051, ,2.4,16922.4,90514,91570,1454.23,0
0,931936,2022-06-06,464418,8469, ,2.4,20325.6,90514,90131,1454.23,0
0,935065,2022-02-24,464418,2400, ,1.32,3168.0,60011,60011,0.0,0
0,935163,2022-02-24,464418,2400, ,1.32,3168.0,60011,60011,0.0,0
0,937523,2022-06-24,464418,400, ,3.26,1304.0,47333,47333,0.0,0
0,938867,2022-06-27,464418,5280, ,1.91,10084.8,25216,25216,0.0,0
0,938986,2022-06-28,464418,3000, ,1.32,3960.0,60011,60011,0.0,0
0,940508,2022-06-28,464418,900, ,1.6,1440.0,2550,2550,0.0,0
0,941901,2022-07-04,464418,1760, ,1.92,3379.2,22250,22250,0.0,0
0,943033,2022-06-22,464418,1600, ,3.05,4880.0,50490,41238,1454.23,0
0,943976,2022-07-08,464418,810, ,2.33,1887.3,17612,41238,1454.23,0
0,944362,2022-07-11,464418,400, ,3.26,1304.0,52493,47333,1454.23,0
0,944496,2022-06-30,464418,850, ,4.8,4080.0,5355,5355,0.0,0
0,944843,2022-06-15,464418,1000, ,2.5,2500.0,31054,32077,1454.23,0
0,944941,2022-07-12,464418,1250, ,3.18,3975.0,74934,83275,1454.23,0
0,945108,2022-07-11,464418,1179, ,2.72,3206.88,22250,12190,1454.23,0
0,947221,2022-07-04,464418,850, ,4.8,4080.0,5355,5355,0.0,0
0,947469,2022-07-13,464418,750, ,4.84,3630.0,15636,13854,1454.23,0
0,948401,2022-07-19,464418,700, ,1.6,1120.0,2550,2550,0.0,0
0,948983,2022-07-19,464418,1950, ,2.7,5258.37,35335,71072,1454.23,0
0,952131,2022-07-27,464418,1499, ,3.35,5021.65,39012,39012,0.0,0
0,952249,2022-07-25,464418,6000, ,2.0,12000.0,38598,33197,1454.23,0
0,952303,2022-07-25,464418,6000, ,2.0,12000.0,38598,37494,1454.23,0
0,953674,2022-07-25,464418,709, ,3.26,2311.34,52493,47333,1454.23,0
0,953754,2022-07-25,464418,1920, ,4.46,8563.2,52493,52493,0.0,0
0,954829,2022-07-19,464418,510, ,0.99,504.9,25313,25313,0.0,0
0,954908,2022-07-28,464418,2000, ,1.2,2400.0,12190,12190,0.0,0
0,955255,2022-07-07,464418,700, ,1.95,1365.0,47333,47333,0.0,0
0,958580,2022-08-03,464418,510, ,4.84,2468.4,14532,13854,1454.23,0
0,958712,2022-07-07,464418,700, ,1.95,1365.0,47333,47333,0.0,0
0,960212,2022-08-03,464418,1500, ,4.84,7260.0,14532,13854,1454.23,0
0,960607,2022-07-07,464418,700, ,1.95,1365.0,47333,47333,0.0,0
0,960678,2022-07-12,464418,1250, ,3.18,3975.0,74934,83275,1454.23,0
0,960959,2022-08-15,464418,80, ,4.84,387.2,14532,13854,1454.23,0
0,961561,2022-08-16,464418,1000, ,1.6,1600.0,2550,2550,0.0,0
0,961994,2022-08-10,464418,564, ,2.99,1686.36,90212,90131,1454.23,0
0,967697,2022-08-15,464418,1500, ,3.73,5595.0,12190,60011,1454.23,0
0,971203,2022-08-15,464418,1500, ,3.73,5595.0,12190,3018,1454.23,0
0,971811,2022-08-15,464418,1500, ,3.73,5595.0,12190,54534,1454.23,0
0,972625,2022-08-26,464418,1910, ,2.69,5137.9,98558,13854,1454.23,0
0,975458,2022-09-09,464418,480, ,4.9,2352.0,21172,69132,1454.23,0
0,975911,2022-09-12,464418,250, ,1.5,375.0,38970,9210,1454.23,0
0,976150,2022-02-15,464418,750, ,1.8,1350.0,52493,47333,1454.23,0
0,976475,2022-08-18,464418,2250, ,3.4,7650.0,7633,11533,1454.23,0
0,978398,2022-01-11,464418,250, ,8.86,2215.0,58190,52795,1454.23,1
0,978402,2022-01-11,464418,250, ,8.86,2215.0,58190,52795,1454.23,1
0,978404,2022-01-11,464418,250, ,8.86,2215.0,58190,52795,1454.23,1
0,978904,2022-08-26,464418,200, ,4.42,884.0,48810,75914,1454.23,0
0,979460,2022-09-19,464418,4260, ,2.37,10096.2,33634,51918,1454.23,0
0,980713,2022-09-13,464418,3000, ,2.8,8400.0,97012,95958,1454.23,0
0,982329,2022-04-18,464418,640, ,3.26,2086.4,52493,47333,1454.23,0
0,982750,2022-09-05,464418,1500, ,1.9,2850.0,11398,71072,1454.23,0
0,984686,2022-09-26,464418,880, ,2.51,2208.8,22250,91251,1454.23,0
0,985094,2022-09-27,464418,1153, ,2.85,3286.05,60011,60011,0.0,0
0,985406,2022-09-28,464418,2831, ,3.6,10191.6,9210,7030,1454.23,0
0,986314,2022-09-05,464418,5086, ,2.14,10884.0,97330,63614,1454.23,0
