licitacao_contrato,id,data,catmat_id,quantidade,unidade,valor_unitario,valor_total,municipio_uasg,municipio_fornecedor,distancia_uasg_fornecedor,anomalia
0,826515,2022-01-06,150515,270, ,165.53,44693.1,15695,38490,1063.52,0
0,833737,2022-01-14,150515,1, ,91572.9,114466.0,97012,71072,872.64,1
0,840879,2022-01-27,150515,1, ,3449.0,3449.0,60011,41238,342.244,0
0,840880,2022-01-27,150515,1, ,2541.99,2541.99,60011,41238,342.244,0
0,842084,2022-01-28,150515,136, ,127.88,17391.7,13730,71072,2363.07,0
0,842085,2022-01-28,150515,56, ,162.81,9117.36,13730,71072,2363.07,0
0,842086,2022-01-28,150515,106, ,59.8,6338.8,13730,71072,2363.07,0
0,842426,2022-01-27,150515,1, ,3449.0,3449.0,60011,41238,342.244,0
0,842427,2022-01-27,150515,1, ,2541.99,2541.99,60011,41238,342.244,0
0,847287,2022-02-02,150515,1, ,20000.0,20000.0,57053,71072,744.095,1
0,851674,2022-02-14,150515,229, ,100.0,22900.0,76333,41238,765.924,0
0,851675,2022-02-14,150515,5, ,287.5,1437.5,76333,41238,765.924,0
0,862685,2022-02-14,150515,229, ,100.0,22900.0,76333,41238,765.924,0
0,862686,2022-02-14,150515,5, ,287.5,1437.5,76333,41238,765.924,0
0,862987,2022-02-14,150515,229, ,100.0,22900.0,76333,41238,765.924,0
0,862988,2022-02-14,150515,5, ,287.5,1437.5,76333,41238,765.924,0
0,864761,2022-02-14,150515,229, ,100.0,22900.0,76333,41238,765.924,0
0,864762,2022-02-14,150515,5, ,287.5,1437.5,76333,41238,765.924,0
0,865333,2022-02-14,150515,229, ,100.0,22900.0,76333,41238,765.924,0
0,865334,2022-02-14,150515,5, ,287.5,1437.5,76333,41238,765.924,0
0,866233,2022-02-14,150515,229, ,10000.0,2290000.0,76333,41238,765.924,0
0,866234,2022-02-14,150515,5, ,28750.0,143750.0,76333,41238,765.924,1
0,872705,2022-02-14,150515,5, ,28750.0,143750.0,76333,41238,765.924,1
0,872706,2022-02-14,150515,229, ,10000.0,2290000.0,76333,41238,765.924,0
0,875845,2022-02-14,150515,229, ,100.0,22900.0,76333,41238,765.924,0
0,875846,2022-02-14,150515,5, ,287.5,1437.5,76333,41238,765.924,0
0,876229,2022-03-21,150515,300, ,26.5,7950.0,27855,54038,1696.5,0
0,876231,2022-03-21,150515,300, ,37.0,11100.0,27855,54038,1696.5,0
0,882674,2022-03-23,150515,215, ,99.97,21493.6,74934,41238,1128.53,0
0,882675,2022-03-23,150515,293, ,100.0,29300.0,74934,41238,1128.53,0
0,904630,2022-05-06,150515,1578, ,100.0,157800.0,17612,41238,1831.37,0
0,904631,2022-05-06,150515,0, ,100.0,0.0,17612,41238,1831.37,0
0,904632,2022-05-06,150515,0, ,100.0,0.0,17612,41238,1831.37,0
0,928811,2022-01-17,150515,708, ,294.77,208697.0,97012,71072,872.64,0
0,928812,2022-01-17,150515,0, ,294.77,0.0,97012,71072,872.64,0
0,928813,2022-01-17,150515,231, ,294.77,68091.9,97012,71072,872.64,0
0,944257,2022-07-11,150515,1, ,3298.41,3298.41,4278,71072,1454.23,0
0,946897,2022-07-14,150515,11, ,238.18,2619.98,80470,71072,1454.23,0
0,946913,2022-07-15,150515,24, ,117.79,2826.96,80470,41238,1454.23,0
0,946914,2022-07-15,150515,20, ,116.1,2322.0,80470,41238,1454.23,0
0,947070,2022-07-14,150515,8, ,70.62,564.96,80470,71072,1454.23,0
0,947071,2022-07-14,150515,22, ,119.18,2621.96,80470,71072,1454.23,0
0,947072,2022-07-14,150515,14, ,86.07,1204.98,80470,71072,1454.23,0
0,947073,2022-07-14,150515,49, ,102.04,4999.96,80470,71072,1454.23,0
0,947074,2022-07-14,150515,41, ,97.56,3999.96,80470,71072,1454.23,0
0,947075,2022-07-14,150515,150, ,100.0,15000.0,80470,71072,1454.23,0
0,947076,2022-07-14,150515,40, ,95.92,3836.8,80470,71072,1454.23,0
0,950800,2022-07-22,150515,241, ,127.88,30819.1,13510,71072,1454.23,0
0,950801,2022-07-22,150515,50, ,160.0,8000.0,13510,71072,1454.23,0
0,950802,2022-07-22,150515,80, ,162.81,13024.8,13510,71072,1454.23,0
0,950803,2022-07-22,150515,250, ,100.47,25117.5,13510,71072,1454.23,0
0,950804,2022-07-22,150515,180, ,96.0,17280.0,13510,71072,1454.23,0
0,950805,2022-07-22,150515,250, ,59.8,14950.0,13510,71072,1454.23,0
0,950806,2022-07-22,150515,200, ,49.26,9852.0,13510,71072,1454.23,0
0,953610,2022-07-29,150515,80, ,96.0,7680.0,13510,71072,1454.23,0
0,953617,2022-07-28,150515,2, ,108.06,216.12,25313,75639,1454.23,0
0,953618,2022-07-28,150515,2, ,590.07,1180.15,25313,75639,1454.23,0
0,953619,2022-07-28,150515,2, ,85.1,170.2,25313,75639,1454.23,0
0,959951,2022-08-11,150515,1, ,6552.0,6552.0,93734,41238,1454.23,0
0,970787,2022-08-29,150515,215, ,100.0,21500.0,76678,41238,1454.23,0
0,970790,2022-08-29,150515,215, ,7.21,21500.0,97012,70475,858.796,0
0,970791,2022-08-29,150515,215, ,7.35,21500.0,97012,70475,858.796,0
0,970792,2022-08-29,150515,215, ,7.25,21500.0,97012,70475,858.796,0
0,970793,2022-08-29,150515,215, ,5.56,21500.0,97012,70475,858.796,0
0,971830,2022-09-01,150515,200, ,100.0,20000.0,97012,71072,1454.23,0
0,978234,2022-09-01,150515,186, ,100.0,18600.0,76678,41238,1454.23,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0
0,979120,2022-09-08,150515,909, ,1.1,1000.01,80470,71072,1454.23,0
0,979278,2022-09-08,150515,484, ,1.0,484.05,80470,71072,1454.23,0
0,979279,2022-09-08,150515,6647, ,1.0,6647.0,80470,71072,1454.23,0
0,979280,2022-09-08,150515,6658, ,1.0,6658.0,80470,71072,1454.23,0
0,979281,2022-09-08,150515,831, ,1.0,831.25,80470,71072,1454.23,0
0,979282,2022-09-08,150515,664, ,1.0,664.9,80470,71072,1454.23,0
0,979283,2022-09-08,150515,11655, ,1.0,11655.0,80470,41238,1454.23,0
0,979284,2022-09-08,150515,5058, ,1.0,5058.75,80470,41238,1454.23,0
0,980552,2022-09-12,150515,267, ,100.0,26700.0,76678,41238,1454.23,0
0,982995,2022-10-04,150515,334, ,100.0,33400.0,75132,41238,1454.23,0
0,983029,2022-04-22,150515,3, ,12500.0,37500.0,20516,62138,1454.23,0
0,989166,2022-09-30,150515,1, ,352.73,352.73,4278,4278,0.0,0
0,989167,2022-09-30,150515,1, ,601.54,601.54,4278,4278,0.0,0
0,989168,2022-09-30,150515,1, ,479.23,479.23,4278,4278,0.0,0
0,989169,2022-09-30,150515,1, ,235.87,235.87,4278,4278,0.0,0
0,989170,2022-09-30,150515,1, ,197.93,197.93,4278,4278,0.0,0
0,989171,2022-09-30,150515,1, ,295.31,295.31,4278,4278,0.0,0
0,989172,2022-09-30,150515,1, ,197.18,197.18,4278,4278,0.0,0
0,989174,2022-09-30,150515,1, ,289.66,289.66,4278,4278,0.0,0
0,989175,2022-09-30,150515,15, ,17.47,262.05,4278,4278,0.0,0
0,990744,2022-10-04,150515,403, ,100.0,40300.0,75639,41238,1454.23,0
0,990745,2022-10-04,150515,7, ,265.95,1861.65,75639,41238,1454.23,0
0,993691,2022-10-06,150515,500, ,30.0,15000.0,20516,4278,1454.23,0
