licitacao_contrato,id,data,catmat_id,quantidade,unidade,valor_unitario,valor_total,municipio_uasg,municipio_fornecedor,distancia_uasg_fornecedor,anomalia
0,852090,2022-01-11,150877,10, ,150.0,1500.0,60011,60011,0.0,0
0,852091,2022-01-11,150877,8, ,2300.0,18400.0,60011,60011,0.0,0
0,853288,2022-01-11,150877,5, ,95.0,475.0,60011,66893,343.461,0
0,853289,2022-01-11,150877,0, ,95.0,0.0,60011,66893,343.461,0
0,853290,2022-01-11,150877,43, ,42.0,1806.0,60011,66893,343.461,0
0,853291,2022-01-11,150877,0, ,42.0,0.0,60011,66893,343.461,0
0,853292,2022-01-11,150877,0, ,42.0,0.0,60011,66893,343.461,0
0,853293,2022-01-11,150877,0, ,42.0,0.0,60011,66893,343.461,0
0,853294,2022-01-11,150877,40, ,24.5,980.0,60011,66893,343.461,0
0,853295,2022-01-11,150877,0, ,24.5,0.0,60011,66893,343.461,0
0,853296,2022-01-11,150877,0, ,24.5,0.0,60011,66893,343.461,0
0,853297,2022-01-11,150877,20, ,58.0,1160.0,60011,66893,343.461,0
0,853298,2022-01-11,150877,0, ,58.0,0.0,60011,66893,343.461,0
0,853299,2022-01-11,150877,0, ,58.0,0.0,60011,66893,343.461,0
0,853300,2022-01-11,150877,20, ,80.0,1600.0,60011,66893,343.461,0
0,853301,2022-01-11,150877,0, ,80.0,0.0,60011,66893,343.461,0
0,853302,2022-01-11,150877,0, ,80.0,0.0,60011,66893,343.461,0
0,853303,2022-01-11,150877,20, ,147.0,2940.0,60011,66893,343.461,0
0,853304,2022-01-11,150877,0, ,147.0,0.0,60011,66893,343.461,0
0,853305,2022-01-11,150877,0, ,147.0,0.0,60011,66893,343.461,0
0,853306,2022-01-11,150877,8, ,41.0,328.0,60011,66893,343.461,0
0,853307,2022-01-11,150877,0, ,41.0,0.0,60011,66893,343.461,0
0,853308,2022-01-11,150877,10, ,115.0,1150.0,60011,66893,343.461,0
0,853309,2022-01-11,150877,2, ,5700.0,11400.0,60011,66893,343.461,0
0,853310,2022-01-11,150877,2, ,4740.0,9480.0,60011,66893,343.461,0
0,853311,2022-01-11,150877,10, ,592.0,5920.0,60011,66893,343.461,0
0,853312,2022-01-11,150877,0, ,592.0,0.0,60011,66893,343.461,0
0,853313,2022-01-11,150877,20, ,105.0,2100.0,60011,66893,343.461,0
0,853314,2022-01-11,150877,0, ,105.0,0.0,60011,66893,343.461,0
0,853315,2022-01-11,150877,0, ,105.0,0.0,60011,66893,343.461,0
0,853316,2022-01-11,150877,30, ,680.0,20400.0,60011,66893,343.461,0
0,853317,2022-01-11,150877,0, ,680.0,0.0,60011,66893,343.461,0
0,853318,2022-01-11,150877,0, ,680.0,0.0,60011,66893,343.461,0
0,853319,2022-01-11,150877,30, ,62.0,1860.0,60011,66893,343.461,0
0,853320,2022-01-11,150877,0, ,62.0,0.0,60011,66893,343.461,0
