licitacao_contrato,id,data,catmat_id,quantidade,unidade,valor_unitario,valor_total,municipio_uasg,municipio_fornecedor,distancia_uasg_fornecedor,anomalia
0,877446,2022-03-18,464381,947, ,5.46,5170.62,71137,69132,52.8543,0
0,877834,2022-03-08,464381,210, ,5.05,1060.5,2356,2356,0.0,0
0,878726,2022-03-22,464381,778, ,4.38,3407.64,80470,0,0.0,0
0,881258,2022-03-16,464381,700, ,4.17,2919.0,12190,0,0.0,0
0,883430,2022-03-30,464381,30939, ,4.5,139226.0,88412,88412,0.0,0
0,886666,2022-03-24,464381,330, ,1.98,653.4,47333,47333,0.0,0
0,886897,2022-04-07,464381,130, ,4.1,533.0,13854,13854,0.0,0
0,887417,2022-04-06,464381,6000, ,6.9,41400.0,87912,87912,0.0,0
0,889471,2022-04-07,464381,130, ,4.1,533.0,13854,13854,0.0,0
0,889999,2022-04-01,464381,150, ,2.49,373.5,2550,2550,0.0,0
0,890764,2022-04-01,464381,3500, ,3.95,13825.0,85995,85995,0.0,0
0,891909,2022-03-30,464381,600, ,8.65,5190.0,83399,0,0.0,1
0,892074,2022-04-18,464381,580, ,3.28,1902.4,17612,0,0.0,0
0,893610,2022-03-30,464381,5000, ,1.98,9900.0,58831,60011,137.403,0
0,896718,2022-04-18,464381,480, ,3.43,1646.4,52493,47333,117.504,0
0,897915,2022-04-18,464381,480, ,3.43,1646.4,52493,47333,117.504,0
0,899287,2022-04-20,464381,4200, ,3.21,13482.0,40690,41335,1454.23,0
0,900322,2022-04-13,464381,1300, ,6.99,9087.0,48658,0,0.0,0
0,901647,2022-05-04,464381,11410, ,3.98,45411.8,20516,21750,12.272,0
0,903457,2022-05-06,464381,870, ,4.2,3654.0,60011,58696,31.873,0
0,903458,2022-05-06,464381,65, ,4.2,273.0,60011,58696,31.873,0
0,904600,2022-04-27,464381,1200, ,4.17,5004.0,20036,0,0.0,0
0,904721,2022-05-10,464381,253, ,5.9,1492.7,3018,3018,0.0,0
0,907819,2022-05-10,464381,8800, ,4.28,37664.0,60011,60011,0.0,0
0,909020,2022-05-12,464381,12000, ,3.54,42480.0,97012,20672,1627.52,0
0,909598,2022-05-13,464381,4000, ,2.93,11720.0,57053,57258,55.3709,0
0,909667,2022-05-13,464381,3100, ,2.99,9269.0,57053,57258,55.3709,0
0,909694,2022-05-13,464381,1500, ,3.49,5235.0,57053,57258,55.3709,0
0,910426,2022-05-18,464381,900, ,5.11,4599.0,47333,47333,0.0,0
0,910902,2022-05-18,464381,3000, ,6.8,20400.0,46477,46477,0.0,0
0,915057,2022-05-02,464381,3240, ,4.79,15519.6,35,51,319.193,0
0,915248,2022-03-14,464381,2400, ,3.02,7248.0,93610,97012,68.8205,0
0,920804,2022-05-23,464381,50, ,3.09,154.5,88013,11444,122.087,0
0,920809,2022-05-23,464381,50, ,3.09,154.5,88013,11444,122.087,0
0,920810,2022-05-23,464381,50, ,3.09,154.5,88013,11444,122.087,0
0,921598,2022-06-01,464381,420, ,4.1,1722.0,13854,13854,0.0,0
0,921788,2022-05-30,464381,3160, ,4.92,15547.2,81051,82937,80.5778,0
0,923276,2022-05-30,464381,3160, ,4.92,15547.2,81051,81833,176.766,0
0,924899,2022-05-31,464381,83000, ,3.1,257300.0,97012,95958,50.0639,0
0,929189,2022-05-26,464381,2000, ,5.95,11900.0,89877,0,0.0,0
0,931847,2022-06-06,464381,5000, ,6.84,34200.0,90514,90514,0.0,0
0,931892,2022-06-06,464381,14380, ,6.84,98359.2,90514,91570,1454.23,0
0,931922,2022-06-06,464381,4250, ,6.84,29070.0,90514,90131,1454.23,0
0,934319,2022-06-22,464381,350, ,3.85,1347.5,88412,88412,0.0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0
0,937518,2022-06-24,464381,320, ,3.43,1097.6,47333,47333,0.0,0
0,938269,2022-06-28,464381,648, ,5.83,3777.84,68870,68870,0.0,0
0,938360,2022-06-27,464381,500, ,3.64,1820.0,74934,79278,1454.23,0
0,938847,2022-06-27,464381,5280, ,4.0,21120.0,25216,25216,0.0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0
0,940917,2022-07-01,464381,1920, ,5.58,10713.6,85596,24139,1454.23,0
0,941524,2022-07-05,464381,1800, ,4.61,8298.0,60011,60011,0.0,0
0,942136,2022-07-06,464381,800, ,4.7,3760.0,74934,76996,1454.23,0
0,942402,2022-06-27,464381,2400, ,4.08,9792.0,81051,80870,1454.23,0
0,942403,2022-06-27,464381,2400, ,4.4,10560.0,81051,80870,1454.23,0
0,942410,2022-06-27,464381,2000, ,4.08,8160.0,81051,80870,1454.23,0
0,942411,2022-06-27,464381,2000, ,4.4,8800.0,81051,80870,1454.23,0
0,942419,2022-07-04,464381,3815, ,5.13,19570.9,81051,83518,1454.23,0
0,942434,2022-07-01,464381,1357, ,5.46,7409.22,81051,82937,1454.23,0
0,943028,2022-06-22,464381,1400, ,6.64,9296.0,50490,41238,1454.23,0
0,943867,2022-06-27,464381,500, ,3.64,1820.0,74934,79278,1454.23,0
0,944357,2022-07-11,464381,240, ,3.43,823.2,52493,47333,1454.23,0
0,944490,2022-06-30,464381,700, ,9.75,6825.0,5355,5355,0.0,1
0,944555,2022-07-06,464381,387, ,4.83,1870.9,85413,22250,1454.23,0
0,944950,2022-07-11,464381,6000, ,4.46,26760.0,81051,82937,1454.23,0
0,945099,2022-07-11,464381,1155, ,5.06,5844.3,22250,12190,1454.23,0
0,946403,2022-07-14,464381,600, ,2.63,1578.0,2550,2259,1454.23,0
0,947279,2022-07-18,464381,475, ,9.3,4416.98,93734,60011,1454.23,1
0,947473,2022-07-13,464381,850, ,5.52,4692.0,15636,13854,1454.23,0
0,947568,2022-07-13,464381,2715, ,2.47,6706.05,13897,13897,0.0,0
0,950725,2022-07-25,464381,1314, ,5.96,7831.44,81051,81833,1454.23,0
0,952113,2022-07-27,464381,775, ,5.66,4386.5,39012,39012,0.0,0
0,952239,2022-07-25,464381,2000, ,3.0,6000.0,38598,33197,1454.23,0
0,952291,2022-07-25,464381,2000, ,3.0,6000.0,38598,37494,1454.23,0
0,953730,2022-07-25,464381,2400, ,4.68,11232.0,52493,52493,0.0,0
0,954680,2022-06-22,464381,350, ,3.85,1347.5,88412,88412,0.0,0
0,955240,2022-07-07,464381,600, ,2.95,1770.0,47333,47333,0.0,0
0,957113,2022-08-04,464381,3648, ,6.64,24222.7,2690,2690,0.0,0
0,958582,2022-08-03,464381,200, ,5.52,1104.0,14532,13854,1454.23,0
0,958697,2022-07-07,464381,600, ,2.95,1770.0,47333,47333,0.0,0
0,959932,2022-07-14,464381,260, ,5.8,18096.0,19658,20834,1454.23,0
0,960216,2022-08-03,464381,1000, ,5.52,5520.0,14532,13854,1454.23,0
0,960308,2022-08-10,464381,1008, ,3.33,3356.64,21172,62910,1454.23,0
0,960592,2022-07-07,464381,600, ,2.95,1770.0,47333,47333,0.0,0
0,960654,2022-07-06,464381,800, ,4.7,3760.0,74934,76996,1454.23,0
0,960673,2022-06-27,464381,500, ,3.64,1820.0,74934,79278,1454.23,0
0,960963,2022-08-15,464381,70, ,5.52,386.4,14532,13854,1454.23,0
0,961506,2022-07-26,464381,522, ,4.91,2563.02,19810,2550,1454.23,0
0,961603,2022-07-26,464381,522, ,4.91,2563.02,19810,71072,1454.23,0
0,961618,2022-07-26,464381,522, ,4.91,2563.02,19810,56251,1454.23,0
0,962944,2022-08-15,464381,1431, ,5.79,8285.49,86592,41238,1454.23,0
0,963840,2022-08-18,464381,700, ,2.63,1841.0,2550,2259,1454.23,0
0,969286,2022-08-08,464381,5760, ,5.02,28915.2,19810,60011,1454.23,0
0,969790,2022-08-24,464381,2893, ,7.56,21871.1,21172,19879,1454.23,0
0,972178,2022-07-07,464381,400, ,2.4,960.0,58475,58475,0.0,0
0,972556,2022-08-26,464381,2490, ,5.29,13172.1,98558,13854,1454.23,0
0,972645,2022-08-23,464381,600, ,3.85,2310.0,88412,88412,0.0,0
0,975456,2022-09-09,464381,480, ,7.74,3715.2,21172,69132,1454.23,0
0,976466,2022-08-18,464381,1350, ,5.5,7425.0,7633,11533,1454.23,0
0,976856,2022-06-22,464381,350, ,3.85,1347.5,88412,88412,0.0,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0
0,978230,2022-01-11,464381,450, ,7.36,3312.0,58190,53430,1454.23,0
0,978336,2022-01-11,464381,750, ,7.36,5520.0,58190,97012,1454.23,0
0,978759,2022-07-28,464381,990, ,6.61,6543.9,49611,60011,1454.23,0
0,978885,2022-08-26,464381,500, ,7.44,3720.0,48810,75914,1454.23,0
0,979177,2022-09-08,464381,1245, ,4.55,5664.75,81051,87475,1454.23,0
0,979178,2022-09-08,464381,816, ,4.62,3769.92,81051,87475,1454.23,0
0,979213,2022-09-05,464381,397, ,4.79,1901.63,81051,80810,1454.23,0
0,979216,2022-09-06,464381,599, ,5.85,3504.15,81051,80810,1454.23,0
0,979237,2022-09-12,464381,1022, ,5.63,5755.9,81051,25313,1454.23,0
0,979248,2022-09-12,464381,7772, ,3.47,26968.8,81051,25313,1454.23,0
0,979947,2022-09-08,464381,1876, ,6.4,12006.4,41238,45217,1454.23,0
0,980036,2022-09-08,464381,1600, ,6.43,10288.0,41238,18376,1454.23,0
0,980136,2022-09-08,464381,1600, ,6.43,10288.0,41238,38490,1454.23,0
0,980158,2022-09-08,464381,1135, ,5.0,5675.0,41238,41238,0.0,0
0,980170,2022-09-08,464381,748, ,8.8,6582.4,41238,71072,1454.23,1
0,980681,2022-09-13,464381,300, ,3.1,930.0,97012,95958,1454.23,0
0,981210,2022-09-20,464381,1200, ,6.57,7884.0,47333,47333,0.0,0
0,981699,2022-09-13,464381,2000, ,7.13,14260.0,46116,97012,1454.23,0
0,982323,2022-04-18,464381,480, ,3.43,1646.4,52493,47333,1454.23,0
0,984942,2022-07-04,464381,140, ,3.24,453.6,2550,2259,1454.23,0
0,985080,2022-09-27,464381,22594, ,4.28,96589.4,60011,60011,0.0,0
0,985377,2022-09-27,464381,1102, ,2.0,2204.0,60011,60011,0.0,0
0,985407,2022-09-28,464381,540, ,7.83,4228.2,9210,7030,1454.23,0
0,986321,2022-09-05,464381,2545, ,5.0,12725.0,97330,72010,1454.23,0
0,986942,2022-08-31,464381,900, ,5.96,5364.0,13730,13897,1454.23,0
0,989527,2022-10-05,464381,316, ,6.34,2003.44,41238,97012,1454.23,0
0,989538,2022-10-05,464381,316, ,6.34,2003.44,41238,97012,1454.23,0
0,989547,2022-10-05,464381,318, ,6.34,2016.12,41238,97012,1454.23,0
0,989672,2022-10-05,464381,170, ,6.34,1077.8,41238,29513,1454.23,0
0,989759,2022-10-05,464381,170, ,6.34,1077.8,41238,25313,1454.23,0
0,989773,2022-10-05,464381,100, ,6.34,634.0,41238,70475,1454.23,0
0,990137,2022-10-05,464381,100, ,6.56,656.0,58670,58670,0.0,0
0,990695,2022-08-23,464381,600, ,3.85,2310.0,88412,88412,0.0,0
0,990715,2022-10-06,464381,170, ,6.34,1077.8,41238,81051,1454.23,0
0,990886,2022-10-06,464381,170, ,6.34,1077.8,41238,81051,1454.23,0
0,990921,2022-10-04,464381,982, ,5.69,5587.58,62138,68594,1454.23,0
0,991010,2022-10-06,464381,170, ,6.34,1077.8,41238,53350,1454.23,0
0,991786,2022-09-28,464381,800, ,5.3,4240.0,12190,41238,1454.23,0
0,992540,2022-10-07,464381,480, ,4.16,1996.8,32336,32174,1454.23,0
0,992828,2022-10-05,464381,3087, ,4.5,13891.5,19755,22250,1454.23,0
0,992994,2022-09-29,464381,800, ,2.0,1600.0,60011,60011,0.0,0
0,993748,2022-10-04,464381,600, ,5.71,3426.0,12190,9210,1454.23,0
0,993879,2022-10-04,464381,600, ,5.71,3426.0,12190,70475,1454.23,0
0,994764,2022-10-03,464381,450, ,5.4,2430.0,81051,80896,1454.23,0
0,994819,2022-10-14,464381,1482, ,4.05,6002.1,23272,23272,0.0,0
0,995674,2022-09-20,464381,1400, ,4.17,5838.0,35319,71510,1454.23,0
0,995947,2022-10-18,464381,4500, ,3.96,17820.0,47333,47333,0.0,0
0,996252,2022-10-06,464381,400, ,6.63,2650.0,12190,97012,1454.23,0
0,996272,2022-09-23,464381,700, ,6.0,4200.0,12190,97012,1454.23,0
0,996471,2022-07-26,464381,522, ,4.91,2563.02,19810,81612,1454.23,0
0,996528,2022-07-11,464381,240, ,3.43,823.2,52493,47333,1454.23,0
0,996972,2022-10-14,464381,100, ,2.0,200.0,60011,60011,0.0,0
0,997655,2022-07-26,464381,522, ,4.91,2563.02,19810,65510,1454.23,0
0,998166,2022-10-05,464381,400, ,4.99,1996.0,12190,60011,1454.23,0
0,998296,2022-10-13,464381,8400, ,6.31,53004.0,3018,361,1454.23,0
0,998318,2022-10-18,464381,7321, ,5.35,39167.4,49395,49395,0.0,0
0,999533,2022-10-25,464381,90, ,4.66,419.4,39136,35238,1454.23,0
2,6000105000632022,2022-10-20,464381,264,Quilograma          ,2.52,665.28,97012,97012,0.0,0
34,9002705000062023,2023-02-24,464381,400,Quilograma          ,5.0,2000.0,97012,97012,0.0,0
1,15815405187112022,2022-12-12,464381,1100,Quilograma          ,8.92,9812.0,71072,66877,278.253,1
15,19310205000022022,2022-10-19,464381,1508,Quilograma          ,6.01,9063.08,6050,6050,0.0,0
15,19310205000032022,2022-12-28,464381,1508,Quilograma          ,3.3,4976.4,6050,6050,0.0,0
1,19311005000012022,2022-08-09,464381,13000,Quilograma          ,3.0,39000.0,9210,9210,0.0,0
6,25450105000092022,2022-08-25,464381,22594,Quilograma          ,4.27,96589.4,60011,60011,0.0,0
4,25700505000172022,2022-12-05,464381,5824,Quilograma          ,3.6,21000.0,4154,4154,0.0,0
