licitacao_contrato,id,data,catmat_id,quantidade,unidade,valor_unitario,valor_total,municipio_uasg,municipio_fornecedor,distancia_uasg_fornecedor,anomalia
0,1062097,2023-01-27,104671,440000, ,1.0,440000.0,97012,66192.0,1454.23,0
0,1062099,2022-12-30,104671,2, ,8795.0,17590.0,71072,97012.0,1454.23,0
0,1062115,2023-01-27,104671,5, ,690.0,3450.0,25216,45012.0,1454.23,0
0,1062120,2023-01-13,104671,63, ,3557.0,224091.0,97012,2550.0,1454.23,0
0,1062132,2022-12-19,104671,46, ,3334.13,153370.0,60011,62138.0,1454.23,0
0,1062133,2022-12-19,104671,46, ,869.56,39999.8,60011,62138.0,1454.23,0
0,1062134,2022-12-19,104671,2, ,10000.0,20000.0,60011,62138.0,1454.23,0
0,1062135,2022-12-19,104671,2, ,7500.0,15000.0,60011,62138.0,1454.23,0
0,1062136,2022-12-19,104671,2, ,8412.17,16824.3,60011,62138.0,1454.23,0
0,1062137,2022-12-19,104671,2, ,8500.0,17000.0,60011,62138.0,1454.23,0
0,1062138,2022-12-19,104671,46, ,113.04,5199.84,60011,62138.0,1454.23,0
0,1062139,2022-12-19,104671,46, ,480.6,22107.6,60011,62138.0,1454.23,0
0,1062140,2022-12-19,104671,46, ,732.6,33699.6,60011,62138.0,1454.23,0
0,1062141,2022-12-19,104671,2, ,1160.0,2320.0,60011,62138.0,1454.23,0
0,1062142,2022-12-19,104671,2000, ,5.0,10000.0,60011,62138.0,1454.23,0
0,1062148,2022-12-19,104671,29, ,6931.03,201000.0,60011,62138.0,1454.23,0
0,1062149,2022-12-19,104671,5200, ,19.23,99996.0,60011,62138.0,1454.23,0
0,1062155,2023-01-27,104671,4, ,331450.0,1325800.0,17612,81051.0,1454.23,1
0,1062156,2023-01-27,104671,8, ,37300.0,298400.0,17612,81051.0,1454.23,0
0,1062157,2023-01-27,104671,4, ,47150.0,188600.0,17612,81051.0,1454.23,0
0,1062158,2023-01-27,104671,20, ,5150.0,103000.0,17612,81051.0,1454.23,0
0,1062159,2023-01-27,104671,12, ,32100.0,385200.0,17612,81051.0,1454.23,0
0,1062162,2023-01-27,104671,1, ,330000.0,330000.0,17612,81051.0,1454.23,1
