licitacao_contrato,id,data,catmat_id,quantidade,unidade,valor_unitario,valor_total,municipio_uasg,municipio_fornecedor,distancia_uasg_fornecedor,anomalia
0,910904,2022-05-18,463753,500, ,6.0,3000.0,46477,46477,0.0,0
0,912318,2022-05-09,463753,490, ,3.45,1690.5,18376,17418,7.58827,0
0,912733,2022-05-06,463753,150, ,4.45,667.5,47333,47333,0.0,0
0,915058,2022-05-02,463753,4480, ,3.79,16979.2,35,51,319.193,0
0,915258,2022-03-14,463753,1200, ,2.29,2748.0,93610,97012,68.8205,0
0,920805,2022-05-23,463753,30, ,2.49,74.7,88013,11444,122.087,0
0,0,0,0,0,0,0.0,0.0,0,0,0.0,0
0,921611,2022-06-01,463753,326, ,4.28,1395.28,13854,13854,0.0,0
0,923840,2022-05-31,463753,30900, ,2.25,69525.0,97012,97012,0.0,0
0,927867,2022-06-10,463753,225, ,3.5,787.5,13897,0,0.0,0
0,929617,2022-06-13,463753,1100, ,4.9,5390.0,48658,48658,0.0,0
0,931056,2022-06-15,463753,530, ,4.25,2252.5,35335,35335,0.0,0
0,931850,2022-06-06,463753,553, ,2.53,1399.09,90514,90514,0.0,0
0,931893,2022-06-06,463753,5000, ,2.53,12650.0,90514,91570,1454.23,0
0,931923,2022-06-06,463753,6000, ,2.53,15180.0,90514,90131,1454.23,0
0,933479,2022-06-06,463753,2000, ,2.53,5060.0,90514,60011,1454.23,0
0,934321,2022-06-22,463753,650, ,2.24,1456.0,88412,88412,0.0,0
0,935057,2022-02-24,463753,960, ,1.21,1161.6,60011,60011,0.0,0
0,935155,2022-02-24,463753,960, ,1.21,1161.6,60011,60011,0.0,0
0,937527,2022-06-24,463753,120, ,3.34,400.8,47333,47333,0.0,0
0,938358,2022-06-27,463753,400, ,2.99,1196.0,74934,79278,1454.23,0
0,938849,2022-06-27,463753,880, ,4.0,3520.0,25216,25216,0.0,0
0,938946,2022-06-27,463753,900, ,1.21,1089.0,60011,60011,0.0,0
0,940904,2022-07-01,463753,640, ,4.44,2841.6,85596,24139,1454.23,0
0,943038,2022-06-22,463753,400, ,4.09,1636.0,50490,41238,1454.23,0
0,943860,2022-06-27,463753,400, ,2.99,1196.0,74934,79278,1454.23,0
0,944384,2022-07-11,463753,160, ,3.34,534.4,52493,47333,1454.23,0
0,944502,2022-06-30,463753,400, ,7.75,3100.0,5355,5355,0.0,1
0,944838,2022-06-15,463753,1100, ,2.71,2981.0,31054,32077,1454.23,0
0,945100,2022-07-11,463753,480, ,3.94,1891.2,22250,12190,1454.23,0
0,947224,2022-07-04,463753,400, ,7.75,3100.0,5355,5355,0.0,1
0,947477,2022-07-13,463753,735, ,5.47,4020.45,15636,13854,1454.23,0
0,948986,2022-07-19,463753,40, ,6.2,248.0,35335,71072,1454.23,0
0,952112,2022-07-27,463753,450, ,4.62,2079.0,39012,39012,0.0,0
0,953677,2022-07-25,463753,251, ,3.34,838.34,52493,47333,1454.23,0
0,953732,2022-07-25,463753,480, ,4.72,2265.6,52493,52493,0.0,0
0,954682,2022-06-22,463753,650, ,2.24,1456.0,88412,88412,0.0,0
0,954822,2022-07-19,463753,525, ,1.8,945.0,25313,25313,0.0,0
0,954869,2022-07-07,463753,240, ,3.88,931.2,47333,47333,0.0,0
0,958588,2022-08-03,463753,80, ,5.47,437.6,14532,13854,1454.23,0
0,958639,2022-07-07,463753,240, ,3.88,931.2,47333,47333,0.0,0
0,960220,2022-08-03,463753,350, ,5.47,1914.5,14532,13854,1454.23,0
0,960572,2022-07-07,463753,240, ,3.88,931.2,47333,47333,0.0,0
0,960666,2022-06-27,463753,400, ,2.99,1196.0,74934,79278,1454.23,0
0,960967,2022-08-15,463753,34, ,5.47,185.98,14532,13854,1454.23,0
0,972557,2022-08-26,463753,2332, ,5.14,11986.5,98558,13854,1454.23,0
0,973011,2022-08-11,463753,234, ,5.5,1287.0,47333,86614,1454.23,0
0,973090,2022-08-11,463753,116, ,5.5,638.0,47333,24511,1454.23,0
0,973207,2022-08-11,463753,117, ,5.5,643.5,47333,38490,1454.23,0
0,973483,2022-08-11,463753,117, ,5.5,643.5,47333,35157,1454.23,0
0,973512,2022-08-11,463753,116, ,5.5,638.0,47333,38490,1454.23,0
0,973527,2022-08-11,463753,100, ,5.5,550.0,47333,56553,1454.23,0
0,974233,2022-01-11,463753,50, ,5.87,293.5,58190,70750,1454.23,0
0,974415,2022-09-01,463753,2400, ,3.98,9552.0,53856,47791,1454.23,0
0,976226,2022-09-12,463753,800, ,6.84,5472.0,47031,47031,0.0,0
0,976467,2022-08-18,463753,300, ,5.5,1650.0,7633,11533,1454.23,0
0,976858,2022-06-22,463753,650, ,2.24,1456.0,88412,88412,0.0,0
0,977455,2022-09-14,463753,600, ,4.86,2916.0,39578,45012,1454.23,0
0,978370,2022-01-11,463753,50, ,5.87,293.5,58190,45217,1454.23,0
0,979238,2022-09-12,463753,470, ,9.66,4537.9,81051,25313,1454.23,1
0,979960,2022-09-08,463753,150, ,4.9,735.0,41238,65510,1454.23,0
0,980682,2022-09-13,463753,100, ,3.0,300.0,97012,95958,1454.23,0
0,981217,2022-09-08,463753,500, ,4.9,2450.0,41238,47333,1454.23,0
0,982337,2022-04-18,463753,160, ,3.34,534.4,52493,47333,1454.23,0
0,982736,2022-09-05,463753,300, ,3.72,1116.0,11398,71072,1454.23,0
0,984681,2022-09-26,463753,1550, ,3.82,5921.0,22250,91251,1454.23,0
0,986943,2022-08-31,463753,20, ,4.52,90.4,13730,13897,1454.23,0
0,989673,2022-10-05,463753,400, ,6.32,2528.0,41238,29513,1454.23,0
0,990115,2022-10-05,463753,80, ,5.86,468.8,58670,58670,0.0,0
0,990395,2022-10-06,463753,2200, ,2.84,6248.0,47333,41114,1454.23,0
0,990923,2022-10-04,463753,870, ,5.07,4410.9,62138,68594,1454.23,0
0,991790,2022-09-28,463753,100, ,3.8,380.0,12190,41238,1454.23,0
0,992310,2022-10-03,463753,110, ,3.88,426.8,47333,47333,0.0,0
0,992819,2022-10-05,463753,980, ,2.95,2891.0,19755,22250,1454.23,0
0,993002,2022-09-29,463753,800, ,1.2,960.0,60011,60011,0.0,0
0,993800,2022-10-04,463753,250, ,3.35,837.5,12190,70475,1454.23,0
0,993878,2022-10-04,463753,250, ,3.35,837.5,12190,70475,1454.23,0
0,994766,2022-10-03,463753,400, ,3.12,1248.0,81051,80896,1454.23,0
0,994820,2022-10-14,463753,660, ,4.6,3036.0,23272,23272,0.0,0
0,995676,2022-09-20,463753,600, ,5.19,3114.0,35319,71510,1454.23,0
0,995958,2022-10-07,463753,500, ,5.39,2695.0,9210,91316,1454.23,0
0,996253,2022-10-06,463753,170, ,5.66,961.78,12190,97012,1454.23,0
0,996279,2022-09-23,463753,350, ,4.17,1459.5,12190,97012,1454.23,0
0,996558,2022-07-11,463753,160, ,3.34,534.4,52493,47333,1454.23,0
0,998161,2022-10-05,463753,100, ,4.32,432.0,12190,60011,1454.23,0
0,998855,2022-10-13,463753,3200, ,6.1,19520.0,3018,3018,0.0,0
0,999532,2022-10-25,463753,80, ,5.68,454.4,39136,35238,1454.23,0
10,15815405015832023,2023-01-09,463753,2000,Quilograma          ,3.28,6560.0,71072,62090,386.462,0
7,15815405095832022,2022-03-23,463753,480,Quilograma          ,4.45,2136.0,71072,62090,386.462,0
16,19310205000032022,2022-12-28,463753,312,Quilograma          ,5.01,1563.12,6050,6050,0.0,0
6,19311505000042022,2022-06-01,463753,420,Quilograma          ,2.35,989.99,20516,20516,0.0,0
37,19312005000032022,2022-04-25,463753,1440,Quilograma          ,3.59,5169.6,17612,17612,0.0,0
5,25700505000172022,2022-12-05,463753,5096,Quilograma          ,4.31,22000.0,4154,4154,0.0,0
